category	pageid	work_title	page_title	work_folder	juan_index	raw_path	clean_path	char_count_raw	char_count_clean	is_empty_page	wenyan_mode	wenyan_score	wenyan_label	wenyan_chars	wenyan_modern_density	wenyan_classical_density	wenyan_avg_sentence_len	wenyan_is_poetry	wenyan_short_text
明朝	349346	三元記	三元記/01	三元記	1	scrape_output\suspected_baihua\raw\明朝\三元記\三元記__juan_01.txt	scrape_output\suspected_baihua\clean\明朝\三元記\三元記__juan_01.txt	352	309	0	separate	-0.0424086515647244	baihua-like	40039	0.027323359724268838	0.01978071380404106	5.281074518136288	0	0
明朝	349346	三元記	三元記/02	三元記	2	scrape_output\suspected_baihua\raw\明朝\三元記\三元記__juan_02.txt	scrape_output\suspected_baihua\clean\明朝\三元記\三元記__juan_02.txt	1163	1076	0	separate	-0.0424086515647244	baihua-like	40039	0.027323359724268838	0.01978071380404106	5.281074518136288	0	0
明朝	349346	三元記	三元記/03	三元記	3	scrape_output\suspected_baihua\raw\明朝\三元記\三元記__juan_03.txt	scrape_output\suspected_baihua\clean\明朝\三元記\三元記__juan_03.txt	2056	1980	0	separate	-0.0424086515647244	baihua-like	40039	0.027323359724268838	0.01978071380404106	5.281074518136288	0	0
明朝	349346	三元記	三元記/04	三元記	4	scrape_output\suspected_baihua\raw\明朝\三元記\三元記__juan_04.txt	scrape_output\suspected_baihua\clean\明朝\三元記\三元記__juan_04.txt	1550	1484	0	separate	-0.0424086515647244	baihua-like	40039	0.027323359724268838	0.01978071380404106	5.281074518136288	0	0
明朝	349346	三元記	三元記/05	三元記	5	scrape_output\suspected_baihua\raw\明朝\三元記\三元記__juan_05.txt	scrape_output\suspected_baihua\clean\明朝\三元記\三元記__juan_05.txt	823	767	0	separate	-0.0424086515647244	baihua-like	40039	0.027323359724268838	0.01978071380404106	5.281074518136288	0	0
明朝	349346	三元記	三元記/06	三元記	6	scrape_output\suspected_baihua\raw\明朝\三元記\三元記__juan_06.txt	scrape_output\suspected_baihua\clean\明朝\三元記\三元記__juan_06.txt	1035	964	0	separate	-0.0424086515647244	baihua-like	40039	0.027323359724268838	0.01978071380404106	5.281074518136288	0	0
明朝	349346	三元記	三元記/07	三元記	7	scrape_output\suspected_baihua\raw\明朝\三元記\三元記__juan_07.txt	scrape_output\suspected_baihua\clean\明朝\三元記\三元記__juan_07.txt	1868	1782	0	separate	-0.0424086515647244	baihua-like	40039	0.027323359724268838	0.01978071380404106	5.281074518136288	0	0
明朝	349346	三元記	三元記/08	三元記	8	scrape_output\suspected_baihua\raw\明朝\三元記\三元記__juan_08.txt	scrape_output\suspected_baihua\clean\明朝\三元記\三元記__juan_08.txt	965	907	0	separate	-0.0424086515647244	baihua-like	40039	0.027323359724268838	0.01978071380404106	5.281074518136288	0	0
明朝	349346	三元記	三元記/09	三元記	9	scrape_output\suspected_baihua\raw\明朝\三元記\三元記__juan_09.txt	scrape_output\suspected_baihua\clean\明朝\三元記\三元記__juan_09.txt	1332	1270	0	separate	-0.0424086515647244	baihua-like	40039	0.027323359724268838	0.01978071380404106	5.281074518136288	0	0
明朝	349346	三元記	三元記/10	三元記	10	scrape_output\suspected_baihua\raw\明朝\三元記\三元記__juan_10.txt	scrape_output\suspected_baihua\clean\明朝\三元記\三元記__juan_10.txt	1814	1728	0	separate	-0.0424086515647244	baihua-like	40039	0.027323359724268838	0.01978071380404106	5.281074518136288	0	0
明朝	349346	三元記	三元記/11	三元記	11	scrape_output\suspected_baihua\raw\明朝\三元記\三元記__juan_11.txt	scrape_output\suspected_baihua\clean\明朝\三元記\三元記__juan_11.txt	1150	1071	0	separate	-0.0424086515647244	baihua-like	40039	0.027323359724268838	0.01978071380404106	5.281074518136288	0	0
